"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
669276,"Lee, Dylan","L",859,144,"45.4",1.5367765156803619,6.458684517,-0.07621254298099818,4.824627258305159
606965,"Devenski, Chris","R",533,139,"43.5",-1.5577096678437232,6.418499062,0.1103530428442911,4.837443185078908
681870,"Sabrowski, Erik","L",198,114,"51.9",1.1470703183136362,6.03959596,-0.3285644821656851,4.158556796575378
676755,"Mattson, Isaac","R",100,134,"49.1",-1.656666785358313,6.0113,-0.1508158110516934,4.275233202317293
676974,"Meyer, Max","R",967,146,"46.1",-1.3876347664136024,5.815460186,0.2295478346946563,4.133461240177185
542882,"Andriese, Matt","R",88,146,"43.1",-2.160873243828687,5.717272727,-0.41426879456327975,4.080427407429914
671106,"Allen, Logan","L",1664,114,"44.6",1.3326085279269173,5.376129808,-0.22884412461007128,3.835641286539748
657508,"Baumann, Mike","R",1066,9999,"48.7",-1.3804663682122664,6.096219512,0.1366732599418756,4.364813904997441
663989,"Vespi, Nick","L",169,110,"48.9",1.3796658366907861,6.435207101,-0.16166049531162655,4.670779669651613
594798,"deGrom, Jacob","R",172,140,"34.0",-2.0370429192715074,5.612790698,-0.03863537754425238,4.26114511306637
607481,"Bummer, Aaron","L",974,144,"7.3",2.626924781798177,5.131211499,0.3030683772743743,4.834755175288337
676961,"Boushley, Caleb","R",63,142,"45.1",-1.8250049878911212,6.045555556,-0.1738373298814475,4.390311136575842
489446,"Yates, Kirby","R",1025,140,"21.5",-2.292095001732525,5.262741463,-0.3500245458023562,4.496734601278205
669923,"Kirby, George","R",2967,136,"36.6",-1.7961652693752266,5.866788001,0.14812834299697175,4.420407643736486
600986,"Vieira, Thyago","R",737,9999,"46.8",-1.5493343949821994,6.055658073,0.0596791719574224,4.335625238779362
677944,"Cecconi, Slade","R",1290,109,"37.3",-1.7699119812464654,5.64627907,0.05902901698240958,4.2537874723984
456501,"Cueto, Johnny","R",167,108,"32.6",-2.206427810859147,5.451137725,-0.22154574594127258,4.181854521972094
665896,"Marte, José","R",311,108,"28.5",-2.165895326156114,5.539807074,-0.047013230278957534,4.386541897220743
643361,"Herget, Kevin","R",151,158,"51.3",-0.9782878447666445,6.09192053,0.38607554626907975,4.3892889441749
683409,"Chivilli, Angel","R",512,115,"40.1",-1.8766153918616533,5.9246875,0.011381468116365872,4.337154567213958
657240,"Merryweather, Julian","R",272,112,"55.2",-1.1397482245816906,6.162169118,0.29411867987836876,4.097233871697076
663542,"Hudson, Bryan","L",927,158,"13.3",2.9063466507414915,5.020248112,0.4375298548015852,4.434065435143367
519043,"Moore, Matt","L",854,108,"43.8",1.6777616656731744,6.376229508,-0.0799099309321344,4.687556897811286
605154,"Brebbia, John","R",994,9999,"40.7",-1.6253161384963775,5.874637827,0.05201702299357641,4.431563261386496
506433,"Darvish, Yu","R",1189,135,"39.9",-1.7470111559752832,5.602607233,-0.15646071550112503,4.275107778072618
702795,"Loutos, Ryan","R",35,138,"33.5",-2.294795290017139,6.000571429,-0.21302910109498344,4.619931532976827
592773,"Stanek, Ryne","R",977,9999,"45.6",-1.3805041722931999,6.297430911,0.3163735648069594,4.565274209309663
664123,"Effross, Scott","R",55,147,"-2.9",-3.1675839351204154,3.825818182,-0.8628791216982661,3.9427593761140813
650633,"King, Michael","R",2818,135,"29.3",-2.145029406175083,5.498811214,-0.18807217948280044,4.400131767514403
682243,"Miller, Bryce","R",2749,136,"43.0",-1.5842593208678204,5.567930156,0.166101783147202,3.9310862940923625
622098,"Smith, Drew","R",318,121,"41.2",-1.8278487507333934,5.670345912,-0.1474730983531205,4.199654095337395
670950,"Richards, Trevor","R",1180,9999,"52.3",-1.135537841960952,6.27959322,0.3317453837729239,4.384528123508271
664875,"Lawrence, Justin","R",1080,115,"-2.2",-3.2595490130901057,4.357648148,-0.8318851390539368,4.451531696540574
681867,"Criswell, Cooper","R",1755,111,"12.4",-2.797251150315209,4.977219373,-0.3993439603678819,4.450454474711928
669461,"Liberatore, Matthew","L",1356,138,"45.2",1.603331989902914,6.441681416,-0.0355255660456728,4.789524688451414
596295,"Gomber, Austin","L",2542,115,"53.1",1.0217325748837662,6.530601888,-0.39571394995449044,4.643378077741348
592836,"Walker, Taijuan","R",1355,143,"40.6",-1.9011491161973781,6.453365314,-0.10949153297682705,4.917818532338809
665871,"Assad, Javier","R",2538,112,"54.8",-1.0466034696142854,6.000078802,0.2229743061262044,4.200827705121025
647315,"Pop, Zach","R",735,141,"29.6",-2.4354857185322074,5.425918367,-0.3345036385463277,4.228111163374447
641360,"Bickford, Phil","R",154,147,"25.0",-2.309831375941735,4.921623377,-0.2189301600805611,3.9493642538833718
657514,"Bernardino, Brennan","L",858,111,"18.4",2.355433403249041,4.981561772,0.2368352081074006,4.278168198334645
518876,"Kelly, Merrill","R",1142,109,"25.3",-2.2371254147310187,5.484684764,-0.24530054123703296,4.540673060599823
642528,"Loáisiga, Jonathan","R",61,147,"42.3",-1.6608867356119115,5.42557377,-0.010415738873790948,3.9226206218403905
680704,"Sandlin, Nick","R",1003,114,"11.8",-2.4905150360234134,4.490189432,-0.47274894452116023,4.068595092085599
693433,"Woo, Bryan","R",1715,136,"26.8",-2.2155939948002943,5.045364431,-0.26240129838948595,4.056588193459199
622663,"Severino, Luis","R",2888,121,"41.1",-1.5554512666709044,5.910803324,0.07422070399489421,4.49110518072817
641745,"Keller, Brad","R",743,9999,"49.4",-1.2957611814269197,6.359286676,0.2259826691425377,4.583688704797963
621051,"Wilson, Steven","R",623,145,"43.4",-1.8294516883074332,5.617383628,-0.21120822854167223,4.090308232547362
643256,"Cimber, Adam","R",416,108,"-22.9",-3.4310335485341366,2.401370192,-1.3454201288907168,3.282383553578773
682989,"Mederos, Victor","R",107,108,"36.9",-1.954743590506327,5.694018692,-0.18166672330784478,4.360516595865195
686790,"McDonald, Trevor","R",39,137,"32.0",-2.3563924747961074,5.105128205,-0.3241714749302984,3.831975119978061
656557,"Houck, Tanner","R",2732,111,"22.1",-2.527372265312877,5.603539531,-0.23545156111759208,4.670585774331031
641149,"Parsons, Wes","R",148,9999,"37.4",-2.1210991888112085,5.679594595,-0.27210873801609103,4.267866949703714
683618,"Henriquez, Edgardo","R",59,119,"49.1",-1.2539285147563572,6.056610169,0.30501845977219855,4.256131369527779
814005,"Bloss, Jake","R",238,117,"46.2",-1.3516631435009412,5.742563025,0.1517336550128073,4.178192262840964
675921,"Howard, Spencer","R",537,9999,"41.8",-1.8483792526900786,6.097783985,-0.11958400302731552,4.552456484496626
676775,"Winn, Keaton","R",832,137,"40.0",-1.9319085968335756,6.229134615,-0.024362246867715594,4.632171989729029
519008,"McFarland, T.J.","L",836,133,"13.8",2.9556010128147876,5.351076555,0.6479242992477547,4.782457321064567
658648,"Avila, Pedro","R",1419,9999,"45.0",-1.6812338141272152,5.781057082,-0.016615217465037156,4.111801814815229
675911,"Strider, Spencer","R",178,144,"45.9",-1.5766940855553297,5.923483146,-0.09869521921128002,4.400310084820442
547179,"Lorenzen, Michael","R",2091,9999,"42.5",-1.6916731526971749,5.7847011,0.025535348931973102,4.20724191441804
571657,"Farmer, Kyle","R",1,142,"52.2",-1.7147881031965544,7.21,-0.38474117647058825,5.493885294117646
607067,"Rea, Colin","R",2650,158,"34.5",-1.9164222712561945,5.576962264,-0.08772867638650654,4.319599294790296
661563,"Gil, Luis","R",2664,147,"35.8",-2.0423615989939545,5.667837838,-0.061172541692762296,4.23803399064171
686294,"Willingham, Amos","R",20,120,"46.4",-1.5911773419479092,5.8335,0.046703226381461654,4.11131228163993
668674,"Erceg, Lucas","R",947,9999,"42.6",-1.5977998342949937,6.013146779,0.11679148281372641,4.437115032366022
641401,"Brogdon, Connor","R",97,9999,"33.3",-1.9813828164758032,6.016082474,-0.022343143686715545,4.727519742911224
674285,"Salazar, Eduardo","R",494,9999,"33.5",-1.9564880053060496,5.502773279,-0.06676555312592466,4.251397415510184
666201,"Manoah, Alek","R",394,141,"39.4",-2.2516050100930762,5.826954315,-0.28997277500294055,4.214673557461747
666745,"Brito, Jhony","R",617,135,"54.6",-0.9533989283894327,6.149448947,0.4976962419504417,4.102450325593624
672578,"Hernández, Carlos","R",560,118,"39.3",-1.7645546630389586,5.988553571,0.1774400566590272,4.398507892634333
671737,"Bradley, Taj","R",2294,139,"54.4",-1.2984871226094754,6.105797733,0.01333809317338731,4.275271618979684
656427,"Flaherty, Jack","R",2569,9999,"28.5",-1.9454571923441066,5.381514208,0.020469636222088534,4.313622697506052
664076,"Cleavinger, Garrett","L",1040,139,"35.0",2.0938403542104838,5.287298077,0.24200739227684073,3.991983443456057
642216,"Winans, Allan","R",138,144,"31.5",-2.0228733853166534,5.845362319,-0.03417379872897778,4.627806707742388
663978,"Paddack, Chris","R",1459,142,"45.9",-1.627627598994588,6.174694997,0.07140337953986504,4.4224234203707
571927,"Matz, Steven","L",754,138,"36.3",1.9461015600636133,5.69704244,0.06281349215355304,4.310084867634055
702352,"Bivens, Spencer","R",768,137,"31.9",-2.267581422291886,5.971054688,-0.29907372762552004,4.746984802993169
600917,"Leclerc, José","R",1204,140,"40.4",-1.5308313248757928,5.879393688,0.21652526175375014,4.389771065550954
678606,"Ferrer, Jose A.","L",476,120,"35.4",2.1547604533379836,5.911176471,0.2873327996974192,4.5820790985110555
642239,"Zastryzny, Rob","L",119,158,"41.6",2.052749224777798,5.652773109,0.39392911367755673,4.182586452013963
674072,"Henry, Tommy","L",706,109,"42.6",1.7343022364358323,5.773144476,-0.05249212845838826,4.1302232794534275
543351,"Jackson, Jay","R",453,142,"32.0",-1.9503656938404959,5.709028698,0.049134959647113945,4.460236075794953
680736,"Wrobleski, Justin","L",592,119,"41.0",1.5595981423759777,5.694408784,-0.052500333020185974,4.292423609053575
676879,"Ashby, Aaron","L",484,158,"47.4",1.3162831370273136,6.504752066,-0.35357076133233184,4.685911463627525
680689,"Richardson, Lyon","R",26,113,"31.9",-2.0959687165544834,5.568461538,-0.2115470656794186,4.397817763608939
681190,"Vásquez, Randy","R",1687,135,"36.7",-1.8452312919236826,5.946455246,0.03147377190785792,4.545042939718326
656288,"Canning, Griffin","R",2869,108,"45.2",-1.5130338159624608,5.900013942,0.04596217949076391,4.331306661814259
650671,"Quijada, José","L",379,108,"36.2",2.123676408593359,5.439076517,0.24990386371867074,4.067119459690806
608648,"Duffey, Tyler","R",189,118,"24.9",-2.3707959494214683,5.684708995,-0.2273057592734064,4.692201069047149
685116,"Kitchen, Austin","L",158,146,"28.8",2.1795309776099816,5.58,0.26413313533698873,4.527048312800381
607192,"Glasnow, Tyler","R",1934,119,"57.8",-1.1237964225640709,6.054400207,0.17398128987422745,3.9849101560959035
684007,"Imanaga, Shota","L",2590,112,"39.6",1.862092455621675,5.426718147,0.16718687836805485,4.027508508042038
664350,"Sánchez, Sixto","R",621,146,"33.7",-2.148268292360377,5.755813205,-0.25088793834910633,4.489475356290957
689266,"Dodd, Dylan","L",34,144,"45.5",1.662660601298798,6.019411765,-0.02704274929223025,4.29980452186222
657746,"Ryan, Joe","R",2106,142,"25.6",-1.9662328413714936,4.771614435,0.07963416556210665,3.788171527703718
621242,"Díaz, Edwin","R",912,121,"20.4",-2.727227196541154,4.920405702,-0.7089799717374982,4.168061341745629
624431,"Trevino, Jose","R",14,147,"44.2",-1.73661843563092,6.540714286,-0.25276991341991345,5.0967880825057295
666720,"Rodríguez, Yerry","R",438,9999,"27.5",-2.2193265065413756,5.67196347,-0.24379623552202118,4.642343981922369
806185,"Birdsong, Hayden","R",1388,137,"41.5",-1.590663176699503,6.343832853,0.17110463939702167,4.787208131899598
687014,"Avila, Nick","R",225,137,"53.7",-0.9375348394489629,6.119688889,0.471086676569618,4.204498033670033
608379,"Wacha, Michael","R",2602,118,"51.5",-1.2611875324712434,6.520857033,0.16390851792327582,4.727319871112443
683568,"Iriarte, Jairo","R",137,145,"30.8",-1.9192493301443927,5.265474453,0.10757284892722849,4.055215741572006
693312,"Nicolas, Kyle","R",950,134,"44.4",-1.379555371938783,6.094863158,0.27213686949995297,4.478433803358669
670036,"Festa, Matt","R",385,9999,"27.6",-2.101311588642084,4.884883117,-0.2653508343171981,3.9256328082968723
664948,"Misiewicz, Anthony","L",30,147,"56.1",1.0220449074357645,6.164666667,-0.25679511289364226,4.266360409982174
686799,"Kochanowicz, Jack","R",859,108,"28.2",-2.4620711195576135,5.918498254,-0.2161551475516654,4.712818149134979
687922,"Lucas, Easton","L",246,9999,"47.6",1.4741114512448743,5.955406504,-0.1256938535281074,4.203809367708649
669395,"Coleman, Dylan","R",16,117,"35.4",-1.6895486148743455,6.053125,0.21781526849376115,4.698127673796791
659275,"Lamet, Dinelson","R",74,119,"46.8",-1.5524615731958007,6.177837838,0.14132373295755649,4.374149291805173
669622,"Bender, Anthony","R",954,146,"18.0",-2.4885698730220014,5.465461216,-0.29918306651419846,4.754622387863095
700669,"Graceffo, Gordon","R",105,138,"47.8",-1.495052520560149,5.874380952,0.020114617604617607,4.201616768525592
453286,"Scherzer, Max","R",668,140,"29.2",-2.3396734038884506,5.529026946,-0.3450592201959714,4.411894843601572
660813,"Graterol, Brusdar","R",101,119,"36.4",-2.326317458965679,6.219009901,-0.48019624168299185,4.857317211132878
676254,"Walker, Ryan","R",1205,137,"17.1",-2.855415033059983,5.180605809,-0.5597335510832021,4.474050149924921
594902,"Lively, Ben","R",2405,114,"37.7",-1.741676368203417,5.224893971,-0.06751707309119069,3.9300239245703943
656731,"Megill, Tylor","R",1365,121,"36.8",-2.022162902236755,5.788322344,-0.16499613543319427,4.400101078202844
625643,"López, Reynaldo","R",2106,144,"41.9",-1.662427290602901,5.831087369,-0.1138683400114772,4.441682113492907
621112,"Blackburn, Paul","R",1212,9999,"49.6",-1.502339439797868,6.042541254,0.00559970872087208,4.270532995946654
682990,"Priester, Quinn","R",809,9999,"42.6",-1.607430877971341,5.953881335,0.15186488303378423,4.337190590262401
598286,"Ramirez, Nick","L",194,119,"29.2",2.378712236066373,5.735051546,0.40492093922854994,4.633594156697358
677976,"Dobnak, Randy","R",183,142,"19.6",-2.5468519237110003,5.444972678,-0.36511153336645163,4.668453100435405
605218,"Edwards Jr., Carl","R",12,135,"56.9",-0.9700006493420479,6.409166667,0.2678363265002971,4.513304515745692
656793,"Nelson, Nick","R",96,143,"48.1",-1.6054368656491553,5.637083333,-0.18790467635918004,4.057787401589422
598264,"Barnes, Matt","R",237,120,"44.4",-1.5672303104637488,6.472869198,0.18149882405589782,4.75891717322142
681810,"Warren, Austin","R",173,137,"31.0",-2.266736210071516,5.175028902,-0.3466408586030313,4.017451057669519
679525,"Marsh, Alec","R",2160,118,"32.3",-2.2605620849377988,5.658069444,-0.30673165544332204,4.42123353828316
642546,"Hernández, Jonathan","R",761,9999,"26.1",-2.278107717051029,5.446596583,-0.18902899915909502,4.422395632798572
621199,"Bowman, Matt","R",497,9999,"36.2",-1.6565600039443305,5.732414487,-0.013867726322283091,4.526699937772804
641712,"Hudson, Dakota","R",1508,115,"35.7",-1.9534023468588448,6.120822281,0.00618491385220594,4.713557596857167
621399,"Feigl, Brady","L",44,134,"54.1",1.2097810071726671,6.443181818,-0.17315111003078917,4.529810417679469
543518,"McGough, Scott","R",577,109,"46.8",-1.3841532467695896,6.001611785,0.06623550681655994,4.45754099219332
641793,"Littell, Zack","R",2467,139,"41.5",-1.9370185211283921,6.145889745,-0.2355123966843617,4.638212079882254
672552,"O'Loughlin, Jack","L",176,133,"34.0",2.033924170135893,5.888920455,0.014302857113919945,4.525659620098039
679358,"Orze, Eric","R",42,121,"45.1",-1.2060293921227379,5.841666667,0.41374030854766153,4.2149159960954075
669165,"Hurt, Kyle","R",58,119,"41.5",-1.7663848541033094,5.782758621,-0.03687611100866679,4.249374915483436
641755,"Kinley, Tyler","R",1160,115,"45.0",-1.4902609041451387,6.45212931,0.13009408606859668,4.832219467622478
571882,"Law, Derek","R",1368,120,"51.2",-1.22972249616168,6.487843567,0.17753103636989087,4.741665124542644
669203,"Burnes, Corbin","R",2994,110,"43.7",-1.5769566482868331,5.967802271,0.06756166736324709,4.395320908513407
642232,"Yarbrough, Ryan","L",1476,9999,"13.5",3.1875735109780416,5.017391599,0.9129248450550467,4.4724389690786355
666214,"Wentz, Joey","L",1224,9999,"49.7",1.262759153130713,6.352058824,-0.34871516607831476,4.452086176863802
663878,"Pearson, Nate","R",1058,9999,"40.3",-1.7340879779916951,5.493969754,0.09603073358403343,3.941480155861968
621294,"Heller, Ben","R",255,134,"28.8",-2.151066564756603,5.690901961,-0.028195625458739635,4.523830346020761
669302,"Gilbert, Logan","R",3036,136,"43.8",-1.4977128477976296,5.825405138,0.17979565226198285,4.211764179988678
666277,"Soriano, George","R",519,146,"21.4",-2.3757286602552377,5.178766859,-0.1802705034019213,4.317627311194227
672860,"Berroa, Prelander","R",348,145,"51.2",-1.3683738351565793,5.853850575,0.051349062890568925,4.087457537084844
667755,"Soriano, José","R",1736,108,"36.1",-2.1581442936076463,6.004665899,-0.24934576381872411,4.6151763029625315
669084,"Hall, DL","L",782,158,"43.3",1.746178419195322,5.505051151,0.09681425500681558,3.9504804949601353
671111,"Peralta, Sammy","L",282,145,"12.1",2.777082338957759,4.671914894,0.584896449159935,4.2020413667336705
622251,"Staumont, Josh","R",420,142,"48.0",-1.5229831104391374,6.039666667,0.015446583057465407,4.3306614778032415
605347,"López, Jorge","R",802,9999,"36.1",-1.7754087704679915,5.759239401,0.03010385455701207,4.440462927907503
676534,"Faucher, Calvin","R",987,146,"50.0",-1.5493588711437405,6.000577508,-0.08529302537262486,4.252645222292652
493603,"Ottavino, Adam","R",997,121,"24.8",-2.7448973120471813,5.383219659,-0.5435088101201997,4.365634280113063
666818,"Frías, Luis","R",229,9999,"48.6",-1.4169183731945696,6.467248908,0.20610039970732233,4.6275721567070685
656302,"Cease, Dylan","R",3188,135,"53.4",-1.2926272100200735,6.100291719,0.020948343750069893,4.327711185718722
676508,"Casparius, Ben","R",156,119,"42.2",-1.6574741625354743,6.006217949,0.0659277692079163,4.443682901412317
672391,"Ort, Kaleb","R",366,117,"43.5",-1.623537551052838,5.846557377,0.027332255291585086,4.279164477708619
669713,"Wesneski, Hayden","R",1075,112,"49.6",-1.5217672216403852,5.933227907,0.012400272768726954,4.127370946233883
682073,"Hensley, David","R",1,146,"44.2",-1.5624194825076048,5.97,0.08222941176470594,4.364888235294117
666200,"Luzardo, Jesús","L",1083,146,"39.3",1.8947455220130875,5.975401662,0.09039720539269183,4.497080952427977
669169,"Heasley, Jonathan","R",108,110,"52.9",-1.195743584483517,6.044537037,0.198601839473163,4.19563502426223
676083,"Junk, Janson","R",175,9999,"54.5",-1.101109045679247,5.773257143,0.20396982633053223,3.9433774448688568
656945,"Scott, Tanner","L",1163,9999,"35.2",2.2475399275341124,5.231642304,0.4436093735391444,3.9574394188457824
592791,"Taillon, Jameson","R",2483,112,"44.9",-1.5775322902001192,6.136133709,0.06800485978450256,4.491315143187577
502171,"Cobb, Alex","R",242,114,"36.0",-2.2943317958236507,5.54661157,-0.5235731732738177,4.258246567522576
673540,"Senga, Kodai","R",73,121,"44.3",-1.5184399176089032,5.849315068,0.07896524918809363,4.289396409298463
682847,"Ortiz, Luis L.","R",2143,134,"21.8",-2.2083496106858207,4.964638357,-0.08611329200156698,4.116028723789182
678368,"Bellozo, Valente","R",1094,146,"45.6",-1.45953771205555,6.106480804,0.06730277718034197,4.549337343376769
669854,"Blanco, Ronel","R",2649,117,"46.5",-1.4800588121656442,6.115534164,0.07072117383279196,4.484586021362107
687798,"Robertson, Nick","R",217,9999,"32.5",-2.1915823892247746,5.674792627,-0.2598037022433607,4.448970651075681
660644,"Bruján, Vidal","R",5,146,"33.3",-2.0802376260303945,5.652,-0.28156611408199644,4.471758966131907
677161,"Kelly, Zack","R",955,111,"35.9",-1.8671117874768643,5.419759162,-0.04101928642756488,4.0949072047857715
607644,"Means, John","L",320,110,"45.1",1.537417648794041,6.40515625,-0.0520150306372549,4.808776502618096
605135,"Bassitt, Chris","R",2959,141,"35.3",-2.0625863349555953,5.522419736,0.040983214266996616,4.032917895101144
657024,"Swanson, Erik","R",665,141,"51.0",-1.4399393041028612,6.120691729,-0.06934066154691532,4.427519608379234
681869,"Dubin, Shawn","R",840,117,"39.6",-1.8774495326672982,5.788547619,-0.09866798478482303,4.314818427765047
689225,"Brieske, Beau","R",1145,116,"49.1",-1.341318249494404,5.978034934,0.20894795452599454,4.188228531708041
605121,"Anderson, Justin","R",945,145,"35.7",-1.9392435005845583,5.679957672,-0.08044789981986067,4.3428345372492405
669211,"Akin, Keegan","L",1216,110,"42.4",1.7222823351203138,5.913478618,0.0438835061626325,4.3774968304367174
593974,"Peralta, Wandy","L",593,135,"42.9",1.580231687149969,5.999359191,-0.12532004355628507,4.415645524734504
607074,"Rodón, Carlos","L",3102,147,"45.4",1.69546876102026,6.325892972,-0.016885460820516018,4.58969950351162
502179,"Espino, Paolo","R",158,141,"47.2",-1.4798919489318434,5.495063291,-0.11778191746203659,4.021958323179675
541640,"Ramírez, Erasmo","R",302,139,"36.1",-1.9742570660376848,5.452880795,-0.31055367868399614,4.238157015322684
669912,"Snead, Kirby","L",196,136,"15.4",2.6737929211413345,5.079183673,0.46047040543490125,4.470340846793265
676962,"Brown, Ben","R",849,112,"42.4",-1.576600612972773,6.370365135,0.11966995511128747,4.817162437406702
669358,"Baz, Shane","R",1206,139,"38.3",-1.7311867199624302,5.800787728,0.05342561923005296,4.388375122678351
606930,"Barnes, Jacob","R",1117,120,"43.1",-1.5237218940782342,5.698549687,0.2154726197144436,4.0696304456966255
640448,"Finnegan, Kyle","R",1066,120,"50.3",-1.021797955220566,5.728245779,0.3744760531314688,4.0424536409788185
552640,"Kittredge, Andrew","R",1010,138,"39.2",-1.7372211490862817,5.770079208,-0.031560576763558716,4.378271410670479
500779,"Quintana, Jose","L",2749,121,"44.8",1.8301294520697204,5.781531466,0.23004516307663997,4.1936221525053075
623149,"Sewald, Paul","R",629,109,"15.9",-2.677097626077565,4.464801272,-0.6773839883922925,3.894606944078395
647336,"Soroka, Michael","R",1442,145,"37.4",-2.067094703765306,6.095589459,-0.15588717047277886,4.6312562506644275
666215,"Whitley, Forrest","R",94,117,"38.2",-1.7976953580416664,6.189042553,0.02994374312587704,4.751484477756286
656896,"Rivera, Emmanuel","R",14,146,"18.1",-2.620182440049947,5.887857143,-0.36649138018843896,5.150093009931245
663460,"Bubic, Kris","L",467,118,"41.5",1.8579265431706227,5.678950749,0.14936512918579928,4.16971936660979
668933,"Ashcraft, Graham","R",1342,113,"49.0",-1.4540917994928406,6.296587183,0.11187623462201582,4.494224667601763
666204,"Jiménez, Dany","R",450,133,"61.3",-0.651601616620121,6.414022222,0.5422969017627254,4.231963282828284
592662,"Ray, Robbie","L",568,137,"46.9",1.577164978465676,6.271795775,0.012787305114107103,4.601601520486559
471911,"Carrasco, Carlos","R",1688,114,"35.8",-2.0050088437225013,5.896723934,-0.13654974191313754,4.551724024412653
676680,"Cosgrove, Tom","L",299,135,"11.1",2.732252663118188,4.716923077,0.46637992625447877,4.272077845641142
669724,"Hanifee, Brenan","R",435,116,"32.4",-2.6131093214461565,5.510183908,-0.5822736375929684,4.21853537955621
663321,"Hernandez, Nick","R",139,117,"47.3",-1.3085516605106415,5.749136691,0.2613997159491657,4.04679786416856
670241,"Vines, Darius","R",257,144,"44.9",-1.640242977073257,5.970233463,0.017054578400160902,4.320416317789942
